414211,1448592580,40.9213975,-73.8619542, Work
414211,1448592636,40.9213975,-73.8619542, Work
414211,1448592678,40.9213975,-73.8619542, Work
414211,1448592719,40.9213975,-73.8619542, Work
414211,1448592816,40.9213975,-73.8619542, Work
414211,1448593004,40.9213975,-73.8619542, Work
414211,1448593004,40.9213975,-73.8619542, Work
414211,1448129051,40.916697,-73.8599742, Home
414211,1448129051,40.916697,-73.8599742, Home
414211,1448129101,40.916697,-73.8599742, Home
414211,1448129356,40.916697,-73.8599742, Home
414211,1448129356,40.916697,-73.8599742, Home
414211,1448129356,40.916697,-73.8599742, Home
414211,1448345086,40.9246233,-73.8584786, Commuting
414211,1448345589,40.9246233,-73.8584786, Commuting
414211,1448345591,40.9246233,-73.8584786, Commuting
414211,1448345924,40.9246218,-73.8584628, Commuting
414211,1448345986,40.9246218,-73.8584628, Commuting
414211,1448346740,40.9246218,-73.8584628, Commuting
414211,1448346858,40.9246233,-73.8584786, Commuting
414211,1448346964,40.9246233,-73.8584786, Commuting
414211,1448346987,40.9246233,-73.8584786, Commuting
414211,1448347046,40.9246218,-73.8584628, Commuting
414211,1448347135,40.9246218,-73.8584628, Commuting
414211,1448347169,40.9246218,-73.8584628, Commuting
414211,1448347251,40.9246218,-73.8584628, Commuting
414211,1448347275,40.9246218,-73.8584628, Commuting
414211,1448347334,40.9246218,-73.8584628, Commuting
414211,1448347334,40.9246218,-73.8584628, Commuting
414211,1448347450,40.9216335,-73.8621486, Commuting
414211,1448347450,40.9216335,-73.8621486, Commuting
414211,1448347518,40.9216335,-73.8621486, Commuting
414211,1448347588,40.9216335,-73.8621486, Commuting
414211,1448347642,40.9217621,-73.8622634, Commuting
414211,1448347642,40.9217621,-73.8622634, Commuting
414211,1448347738,40.9217621,-73.8622634, Commuting
414211,1448348050,40.9216335,-73.8621486, Commuting
414211,1448348051,40.9216335,-73.8621486, Commuting
414211,1448348064,40.9216335,-73.8621486, Commuting
414211,1448348120,40.9216335,-73.8621486, Commuting
414211,1448348180,40.9216335,-73.8621486, Commuting
414211,1448348275,40.9217621,-73.8622634, Commuting
414211,1448348275,40.9217621,-73.8622634, Commuting
414211,1448348330,40.9217621,-73.8622634, Commuting
92933,1447128869,40.9309625,-73.8481025, Work
92933,1447128932,40.9309625,-73.8481025, Work
92933,1447129230,40.9309625,-73.8481025, Work
92933,1447130726,40.9309625,-73.8481025, Work
92933,1447130728,40.9309625,-73.8481025, Work
92933,1447130728,40.9309625,-73.8481025, Work
92933,1447130750,40.9309625,-73.8481025, Work
195625,1447440040,40.9698575,-73.8706339, Home
429803,1447232990,40.9362548,-73.8365436, Home
429803,1447232991,40.9362548,-73.8365436, Home
429803,1447233001,40.9362548,-73.8365436, Home
